user_id,product_id,action,timestamp
U0104,P0050,add_to_cart,2025-02-04 01:57:00
U0270,P0162,view,2025-02-04 02:17:00
U0163,P0171,add_to_cart,2025-02-04 02:25:00
U0104,P0047,view,2025-02-04 02:32:00
U0268,P0181,click,2025-02-04 02:40:00
U0192,P0076,add_to_cart,2025-02-04 02:44:00
U0104,P0030,view,2025-02-04 02:45:00
U0352,P0005,click,2025-02-04 02:45:00
U0270,P0162,click,2025-02-04 03:00:00
U0104,P0030,add_to_cart,2025-02-04 03:30:00
U0270,P0048,view,2025-02-04 03:34:00
U0192,P0078,view,2025-02-04 03:49:00
U0268,P0181,add_to_cart,2025-02-04 03:49:00
U0163,P0171,click,2025-02-04 03:58:00
U0270,P0165,view,2025-02-04 04:21:00
U0352,P0005,add_to_cart,2025-02-04 04:36:00
U0163,P0171,add_to_cart,2025-02-04 04:50:00
U0104,P0166,view,2025-02-04 04:53:00
U0163,P0171,view,2025-02-04 04:57:00
U0352,P0179,view,2025-02-04 05:00:00
U0268,P0181,click,2025-02-04 05:01:00
U0270,P0092,view,2025-02-04 05:03:00
U0163,P0171,add_to_cart,2025-02-04 05:22:00
U0192,P0078,add_to_cart,2025-02-04 05:40:00
U0270,P0092,add_to_cart,2025-02-04 05:40:00
U0163,P0171,click,2025-02-04 05:45:00
U0352,P0179,click,2025-02-04 06:25:00
U0104,P0166,click,2025-02-04 06:26:00
U0268,P0181,click,2025-02-04 06:35:00
U0192,P0078,click,2025-02-04 07:22:00
U0268,P0181,click,2025-02-04 07:54:00
U0192,P0013,view,2025-02-04 08:25:00
U0268,P0181,click,2025-02-04 09:18:00
U0192,P0013,click,2025-02-04 09:55:00
U0063,P0140,click,2025-02-05 00:00:00
U0063,P0140,click,2025-02-05 01:26:00
U0063,P0140,click,2025-02-05 02:03:00
U0063,P0140,add_to_cart,2025-02-05 03:39:00
U0063,P0084,view,2025-02-05 03:53:00
U0063,P0084,click,2025-02-05 05:14:00
U0063,P0084,click,2025-02-05 06:10:00
U0063,P0084,add_to_cart,2025-02-05 08:06:00
U0019,P0143,view,2025-02-08 00:00:00
U0171,P0083,view,2025-02-08 00:00:00
U0171,P0083,view,2025-02-08 01:18:00
U0019,P0143,click,2025-02-08 01:33:00
U0171,P0083,click,2025-02-08 01:51:00
U0171,P0083,add_to_cart,2025-02-08 02:07:00
U0019,P0143,add_to_cart,2025-02-08 02:15:00
U0171,P0083,click,2025-02-08 03:26:00
U0019,P0116,view,2025-02-08 03:50:00
U0171,P0193,view,2025-02-08 04:05:00
U0019,P0062,view,2025-02-08 04:53:00
U0171,P0094,view,2025-02-08 05:17:00
U0019,P0134,view,2025-02-08 05:31:00
U0171,P0094,click,2025-02-08 05:48:00
U0019,P0134,click,2025-02-08 06:56:00
U0019,P0134,add_to_cart,2025-02-08 08:43:00
U0145,P0072,click,2025-02-09 00:00:00
U0479,P0099,click,2025-02-09 00:00:00
U0479,P0099,click,2025-02-09 00:07:00
U0145,P0181,view,2025-02-09 01:13:00
U0479,P0099,add_to_cart,2025-02-09 01:37:00
U0145,P0181,click,2025-02-09 02:18:00
U0479,P0192,view,2025-02-09 02:30:00
U0479,P0192,click,2025-02-09 03:02:00
U0479,P0192,add_to_cart,2025-02-09 04:04:00
U0145,P0181,click,2025-02-09 04:18:00
U0479,P0017,view,2025-02-09 05:52:00
U0145,P0181,click,2025-02-09 05:56:00
U0145,P0181,click,2025-02-09 06:46:00
U0479,P0012,view,2025-02-09 07:39:00
U0145,P0181,add_to_cart,2025-02-09 08:33:00
U0145,P0094,view,2025-02-09 08:42:00
U0056,P0053,click,2025-02-10 00:00:00
U0056,P0053,click,2025-02-10 01:13:00
U0056,P0053,add_to_cart,2025-02-10 01:42:00
U0056,P0058,view,2025-02-10 03:13:00
U0056,P0058,click,2025-02-10 03:23:00
U0056,P0058,add_to_cart,2025-02-10 03:52:00
U0056,P0058,click,2025-02-10 05:12:00
U0056,P0058,add_to_cart,2025-02-10 06:28:00
U0157,P0076,click,2025-02-11 00:00:00
U0157,P0076,add_to_cart,2025-02-11 01:10:00
U0157,P0076,add_to_cart,2025-02-11 02:41:00
U0157,P0192,view,2025-02-11 03:00:00
U0157,P0192,click,2025-02-11 04:04:00
U0157,P0192,add_to_cart,2025-02-11 04:55:00
U0157,P0086,view,2025-02-11 06:11:00
U0157,P0086,click,2025-02-11 07:27:00
U0321,P0110,view,2025-02-12 00:00:00
U0343,P0069,click,2025-02-12 00:00:00
U0343,P0069,add_to_cart,2025-02-12 01:48:00
U0321,P0110,add_to_cart,2025-02-12 01:58:00
U0321,P0110,add_to_cart,2025-02-12 02:27:00
U0343,P0069,click,2025-02-12 02:33:00
U0321,P0031,view,2025-02-12 03:00:00
U0321,P0031,click,2025-02-12 03:30:00
U0321,P0031,add_to_cart,2025-02-12 04:20:00
U0343,P0069,add_to_cart,2025-02-12 04:32:00
U0321,P0184,view,2025-02-12 04:44:00
U0343,P0142,view,2025-02-12 04:53:00
U0343,P0142,add_to_cart,2025-02-12 05:11:00
U0321,P0184,click,2025-02-12 05:56:00
U0343,P0098,view,2025-02-12 06:03:00
U0343,P0132,view,2025-02-12 07:50:00
U0039,P0078,click,2025-02-13 00:00:00
U0039,P0078,add_to_cart,2025-02-13 01:14:00
U0039,P0162,view,2025-02-13 02:29:00
U0039,P0147,view,2025-02-13 03:34:00
U0039,P0128,view,2025-02-13 04:26:00
U0039,P0074,view,2025-02-13 05:16:00
U0039,P0074,click,2025-02-13 06:05:00
U0039,P0074,click,2025-02-13 07:34:00
U0184,P0178,click,2025-02-14 00:00:00
U0221,P0172,view,2025-02-14 00:00:00
U0221,P0088,view,2025-02-14 00:29:00
U0221,P0088,click,2025-02-14 00:48:00
U0184,P0178,click,2025-02-14 01:05:00
U0221,P0088,add_to_cart,2025-02-14 01:09:00
U0184,P0178,click,2025-02-14 01:24:00
U0221,P0088,click,2025-02-14 02:02:00
U0221,P0088,add_to_cart,2025-02-14 02:07:00
U0184,P0177,view,2025-02-14 03:03:00
U0221,P0088,view,2025-02-14 03:20:00
U0184,P0177,click,2025-02-14 04:10:00
U0221,P0086,view,2025-02-14 04:19:00
U0184,P0177,click,2025-02-14 06:05:00
U0184,P0177,click,2025-02-14 06:41:00
U0184,P0177,click,2025-02-14 07:58:00
U0224,P0097,click,2025-02-15 00:00:00
U0224,P0097,add_to_cart,2025-02-15 00:53:00
U0224,P0062,view,2025-02-15 01:54:00
U0224,P0062,click,2025-02-15 02:14:00
U0224,P0092,view,2025-02-15 03:21:00
U0224,P0092,click,2025-02-15 04:31:00
U0224,P0092,click,2025-02-15 05:51:00
U0224,P0092,add_to_cart,2025-02-15 07:09:00
U0422,P0090,click,2025-02-16 00:00:00
U0464,P0033,click,2025-02-16 00:00:00
U0422,P0090,add_to_cart,2025-02-16 01:15:00
U0464,P0119,view,2025-02-16 01:41:00
U0464,P0119,click,2025-02-16 02:09:00
U0422,P0121,view,2025-02-16 02:10:00
U0464,P0119,view,2025-02-16 02:35:00
U0422,P0084,view,2025-02-16 02:38:00
U0422,P0084,click,2025-02-16 02:58:00
U0422,P0084,add_to_cart,2025-02-16 03:25:00
U0422,P0124,view,2025-02-16 03:57:00
U0464,P0153,view,2025-02-16 03:57:00
U0464,P0153,click,2025-02-16 04:23:00
U0422,P0147,view,2025-02-16 05:33:00
U0464,P0030,view,2025-02-16 05:35:00
U0464,P0030,click,2025-02-16 06:46:00
U0124,P0136,view,2025-02-19 00:00:00
U0302,P0197,view,2025-02-19 00:00:00
U0358,P0101,view,2025-02-19 00:00:00
U0358,P0058,view,2025-02-19 00:20:00
U0124,P0021,view,2025-02-19 00:29:00
U0302,P0012,view,2025-02-19 00:33:00
U0124,P0158,view,2025-02-19 01:05:00
U0124,P0158,click,2025-02-19 01:32:00
U0358,P0078,view,2025-02-19 02:04:00
U0302,P0172,view,2025-02-19 02:11:00
U0358,P0078,click,2025-02-19 02:17:00
U0358,P0078,click,2025-02-19 02:37:00
U0124,P0158,add_to_cart,2025-02-19 02:48:00
U0358,P0078,click,2025-02-19 03:27:00
U0358,P0078,add_to_cart,2025-02-19 03:33:00
U0302,P0172,click,2025-02-19 04:01:00
U0358,P0078,click,2025-02-19 04:16:00
U0124,P0094,view,2025-02-19 04:31:00
U0302,P0172,click,2025-02-19 04:59:00
U0124,P0094,click,2025-02-19 05:21:00
U0302,P0172,add_to_cart,2025-02-19 05:46:00
U0124,P0094,add_to_cart,2025-02-19 06:55:00
U0302,P0073,view,2025-02-19 07:02:00
U0302,P0012,view,2025-02-19 07:47:00
U0057,P0079,click,2025-02-20 00:00:00
U0057,P0079,add_to_cart,2025-02-20 00:31:00
U0057,P0053,view,2025-02-20 00:41:00
U0057,P0053,click,2025-02-20 01:14:00
U0057,P0053,add_to_cart,2025-02-20 01:21:00
U0057,P0180,view,2025-02-20 02:40:00
U0057,P0180,click,2025-02-20 03:38:00
U0057,P0180,click,2025-02-20 04:08:00
U0260,P0026,view,2025-02-21 00:00:00
U0260,P0026,add_to_cart,2025-02-21 01:33:00
U0260,P0133,view,2025-02-21 01:59:00
U0260,P0133,click,2025-02-21 02:48:00
U0260,P0133,add_to_cart,2025-02-21 04:23:00
U0260,P0133,click,2025-02-21 06:01:00
U0260,P0127,view,2025-02-21 07:10:00
U0260,P0127,add_to_cart,2025-02-21 08:34:00
U0099,P0016,view,2025-02-22 00:00:00
U0239,P0037,click,2025-02-22 00:00:00
U0290,P0056,view,2025-02-22 00:00:00
U0239,P0107,view,2025-02-22 00:20:00
U0239,P0107,click,2025-02-22 00:35:00
U0099,P0016,click,2025-02-22 00:54:00
U0290,P0056,click,2025-02-22 01:27:00
U0239,P0107,add_to_cart,2025-02-22 01:57:00
U0290,P0056,add_to_cart,2025-02-22 02:14:00
U0099,P0016,click,2025-02-22 02:39:00
U0239,P0058,view,2025-02-22 03:09:00
U0290,P0056,click,2025-02-22 04:08:00
U0099,P0016,add_to_cart,2025-02-22 04:13:00
U0099,P0065,view,2025-02-22 04:24:00
U0239,P0027,view,2025-02-22 04:40:00
U0290,P0056,add_to_cart,2025-02-22 04:48:00
U0099,P0065,add_to_cart,2025-02-22 05:18:00
U0290,P0056,add_to_cart,2025-02-22 06:27:00
U0239,P0027,click,2025-02-22 06:39:00
U0099,P0053,view,2025-02-22 06:50:00
U0099,P0069,view,2025-02-22 07:01:00
U0239,P0027,add_to_cart,2025-02-22 07:22:00
U0290,P0056,click,2025-02-22 07:57:00
U0290,P0056,add_to_cart,2025-02-22 08:28:00
U0062,P0078,view,2025-02-24 00:00:00
U0353,P0052,view,2025-02-24 00:00:00
U0062,P0038,view,2025-02-24 00:47:00
U0353,P0052,click,2025-02-24 01:39:00
U0062,P0038,add_to_cart,2025-02-24 01:40:00
U0062,P0038,click,2025-02-24 02:27:00
U0062,P0038,click,2025-02-24 03:27:00
U0353,P0052,add_to_cart,2025-02-24 03:30:00
U0353,P0052,click,2025-02-24 04:02:00
U0062,P0038,add_to_cart,2025-02-24 05:22:00
U0353,P0052,add_to_cart,2025-02-24 05:51:00
U0353,P0031,view,2025-02-24 06:02:00
U0353,P0031,click,2025-02-24 06:36:00
U0062,P0038,click,2025-02-24 06:43:00
U0062,P0192,view,2025-02-24 08:05:00
U0353,P0031,add_to_cart,2025-02-24 08:34:00
U0092,P0126,view,2025-02-25 00:00:00
U0092,P0126,click,2025-02-25 00:58:00
U0092,P0126,click,2025-02-25 01:18:00
U0092,P0126,add_to_cart,2025-02-25 02:23:00
U0092,P0126,click,2025-02-25 02:54:00
U0092,P0126,add_to_cart,2025-02-25 04:19:00
U0092,P0006,view,2025-02-25 05:48:00
U0092,P0044,view,2025-02-25 06:27:00
U0032,P0156,click,2025-02-26 00:00:00
U0495,P0025,click,2025-02-26 00:00:00
U0495,P0025,add_to_cart,2025-02-26 00:12:00
U0032,P0156,add_to_cart,2025-02-26 01:07:00
U0032,P0014,view,2025-02-26 01:17:00
U0032,P0109,view,2025-02-26 01:29:00
U0495,P0045,view,2025-02-26 01:53:00
U0032,P0014,view,2025-02-26 02:01:00
U0495,P0077,view,2025-02-26 03:24:00
U0032,P0014,click,2025-02-26 03:43:00
U0495,P0103,view,2025-02-26 04:18:00
U0032,P0014,click,2025-02-26 04:29:00
U0495,P0150,view,2025-02-26 05:27:00
U0032,P0021,view,2025-02-26 06:09:00
U0495,P0150,add_to_cart,2025-02-26 06:35:00
U0495,P0183,view,2025-02-26 07:41:00
U0128,P0109,view,2025-02-27 00:00:00
U0146,P0004,view,2025-02-27 00:00:00
U0128,P0109,add_to_cart,2025-02-27 00:23:00
U0146,P0004,click,2025-02-27 00:24:00
U0146,P0004,add_to_cart,2025-02-27 01:16:00
U0146,P0004,click,2025-02-27 01:54:00
U0128,P0109,click,2025-02-27 02:12:00
U0146,P0004,add_to_cart,2025-02-27 02:29:00
U0128,P0109,click,2025-02-27 03:00:00
U0128,P0109,add_to_cart,2025-02-27 03:19:00
U0128,P0007,view,2025-02-27 03:26:00
U0146,P0158,view,2025-02-27 03:41:00
U0146,P0158,add_to_cart,2025-02-27 04:29:00
U0128,P0113,view,2025-02-27 04:39:00
U0146,P0158,add_to_cart,2025-02-27 04:52:00
U0128,P0044,view,2025-02-27 05:50:00
U0015,P0018,view,2025-02-28 00:00:00
U0210,P0043,view,2025-02-28 00:00:00
U0266,P0124,view,2025-02-28 00:00:00
U0382,P0053,click,2025-02-28 00:00:00
U0266,P0160,view,2025-02-28 00:20:00
U0015,P0021,view,2025-02-28 00:44:00
U0266,P0160,click,2025-02-28 00:56:00
U0210,P0043,click,2025-02-28 01:04:00
U0210,P0043,click,2025-02-28 01:17:00
U0015,P0021,click,2025-02-28 01:37:00
U0382,P0032,view,2025-02-28 01:51:00
U0210,P0185,view,2025-02-28 01:53:00
U0266,P0160,click,2025-02-28 02:01:00
U0210,P0185,click,2025-02-28 02:54:00
U0382,P0032,click,2025-02-28 02:55:00
U0266,P0144,view,2025-02-28 03:02:00
U0015,P0021,click,2025-02-28 03:13:00
U0266,P0144,click,2025-02-28 03:22:00
U0210,P0102,view,2025-02-28 03:34:00
U0210,P0102,add_to_cart,2025-02-28 04:00:00
U0382,P0032,add_to_cart,2025-02-28 04:01:00
U0266,P0144,click,2025-02-28 04:28:00
U0382,P0032,click,2025-02-28 04:41:00
U0015,P0062,view,2025-02-28 04:46:00
U0015,P0062,add_to_cart,2025-02-28 05:22:00
U0210,P0102,click,2025-02-28 05:22:00
U0382,P0032,add_to_cart,2025-02-28 05:31:00
U0015,P0056,view,2025-02-28 06:05:00
U0266,P0144,add_to_cart,2025-02-28 06:17:00
U0382,P0032,click,2025-02-28 06:21:00
U0382,P0001,view,2025-02-28 06:50:00
U0015,P0056,add_to_cart,2025-02-28 07:26:00
U0027,P0138,view,2025-03-01 00:00:00
U0027,P0138,add_to_cart,2025-03-01 00:43:00
U0027,P0138,add_to_cart,2025-03-01 01:02:00
U0027,P0167,view,2025-03-01 02:15:00
U0027,P0193,view,2025-03-01 03:07:00
U0027,P0193,click,2025-03-01 04:47:00
U0027,P0193,add_to_cart,2025-03-01 06:01:00
U0027,P0166,view,2025-03-01 07:39:00
U0042,P0007,click,2025-03-02 00:00:00
U0134,P0187,view,2025-03-02 00:00:00
U0378,P0087,view,2025-03-02 00:00:00
U0378,P0087,add_to_cart,2025-03-02 00:21:00
U0134,P0079,view,2025-03-02 00:37:00
U0042,P0007,click,2025-03-02 01:02:00
U0378,P0101,view,2025-03-02 01:02:00
U0042,P0007,click,2025-03-02 02:25:00
U0134,P0086,view,2025-03-02 02:31:00
U0378,P0101,click,2025-03-02 02:35:00
U0378,P0101,click,2025-03-02 03:10:00
U0042,P0007,click,2025-03-02 03:32:00
U0042,P0007,click,2025-03-02 03:54:00
U0378,P0101,add_to_cart,2025-03-02 04:10:00
U0134,P0086,click,2025-03-02 04:19:00
U0042,P0007,add_to_cart,2025-03-02 04:56:00
U0134,P0161,view,2025-03-02 05:27:00
U0378,P0151,view,2025-03-02 05:37:00
U0042,P0064,view,2025-03-02 05:57:00
U0134,P0039,view,2025-03-02 06:56:00
U0378,P0151,click,2025-03-02 07:07:00
U0042,P0064,add_to_cart,2025-03-02 07:45:00
U0134,P0039,click,2025-03-02 07:53:00
U0134,P0039,click,2025-03-02 09:14:00
U0472,P0079,click,2025-03-04 00:00:00
U0472,P0079,add_to_cart,2025-03-04 00:38:00
U0472,P0079,click,2025-03-04 01:57:00
U0472,P0151,view,2025-03-04 03:56:00
U0472,P0102,view,2025-03-04 05:45:00
U0472,P0095,view,2025-03-04 06:30:00
U0472,P0095,add_to_cart,2025-03-04 07:02:00
U0472,P0095,click,2025-03-04 07:14:00
U0225,P0143,view,2025-03-05 00:00:00
U0481,P0140,view,2025-03-05 00:00:00
U0481,P0098,view,2025-03-05 00:13:00
U0481,P0098,click,2025-03-05 00:21:00
U0225,P0143,add_to_cart,2025-03-05 00:28:00
U0481,P0098,add_to_cart,2025-03-05 01:28:00
U0225,P0143,click,2025-03-05 02:01:00
U0481,P0098,click,2025-03-05 02:07:00
U0225,P0104,view,2025-03-05 03:03:00
U0225,P0104,add_to_cart,2025-03-05 03:23:00
U0481,P0098,add_to_cart,2025-03-05 03:24:00
U0225,P0194,view,2025-03-05 03:54:00
U0225,P0194,click,2025-03-05 04:10:00
U0481,P0098,click,2025-03-05 05:11:00
U0225,P0194,add_to_cart,2025-03-05 06:03:00
U0481,P0098,add_to_cart,2025-03-05 06:17:00
U0319,P0121,view,2025-03-06 00:00:00
U0386,P0167,view,2025-03-06 00:00:00
U0319,P0029,view,2025-03-06 00:33:00
U0386,P0167,add_to_cart,2025-03-06 01:55:00
U0319,P0029,click,2025-03-06 02:13:00
U0386,P0167,click,2025-03-06 02:30:00
U0386,P0167,add_to_cart,2025-03-06 02:35:00
U0319,P0164,view,2025-03-06 02:54:00
U0319,P0164,add_to_cart,2025-03-06 03:12:00
U0319,P0138,view,2025-03-06 03:40:00
U0319,P0138,click,2025-03-06 04:23:00
U0386,P0167,click,2025-03-06 04:32:00
U0319,P0138,click,2025-03-06 05:27:00
U0386,P0167,click,2025-03-06 06:18:00
U0386,P0167,add_to_cart,2025-03-06 08:10:00
U0386,P0144,view,2025-03-06 08:45:00
U0143,P0163,click,2025-03-07 00:00:00
U0265,P0025,click,2025-03-07 00:00:00
U0265,P0025,add_to_cart,2025-03-07 00:55:00
U0265,P0185,view,2025-03-07 01:00:00
U0143,P0163,click,2025-03-07 01:15:00
U0143,P0163,add_to_cart,2025-03-07 01:20:00
U0265,P0185,click,2025-03-07 02:42:00
U0143,P0163,click,2025-03-07 03:10:00
U0143,P0163,add_to_cart,2025-03-07 03:29:00
U0265,P0185,add_to_cart,2025-03-07 03:45:00
U0265,P0185,click,2025-03-07 04:00:00
U0143,P0163,click,2025-03-07 05:24:00
U0265,P0063,view,2025-03-07 05:28:00
U0265,P0144,view,2025-03-07 05:45:00
U0143,P0115,view,2025-03-07 06:58:00
U0143,P0115,click,2025-03-07 08:23:00
U0043,P0089,view,2025-03-08 00:00:00
U0100,P0175,view,2025-03-08 00:00:00
U0100,P0175,add_to_cart,2025-03-08 00:05:00
U0100,P0132,view,2025-03-08 00:29:00
U0100,P0068,view,2025-03-08 01:15:00
U0043,P0127,view,2025-03-08 01:37:00
U0043,P0127,click,2025-03-08 02:34:00
U0100,P0068,click,2025-03-08 02:59:00
U0100,P0068,add_to_cart,2025-03-08 04:22:00
U0043,P0127,add_to_cart,2025-03-08 04:24:00
U0043,P0127,click,2025-03-08 04:45:00
U0100,P0068,click,2025-03-08 05:05:00
U0043,P0127,add_to_cart,2025-03-08 06:12:00
U0100,P0068,click,2025-03-08 06:23:00
U0043,P0045,view,2025-03-08 07:44:00
U0043,P0045,click,2025-03-08 08:05:00
U0053,P0138,click,2025-03-09 00:00:00
U0072,P0004,click,2025-03-09 00:00:00
U0410,P0043,click,2025-03-09 00:00:00
U0477,P0091,view,2025-03-09 00:00:00
U0477,P0091,add_to_cart,2025-03-09 00:32:00
U0410,P0043,add_to_cart,2025-03-09 00:49:00
U0477,P0091,add_to_cart,2025-03-09 00:56:00
U0072,P0004,add_to_cart,2025-03-09 00:58:00
U0053,P0138,add_to_cart,2025-03-09 01:16:00
U0410,P0089,view,2025-03-09 01:21:00
U0072,P0183,view,2025-03-09 01:25:00
U0053,P0024,view,2025-03-09 02:00:00
U0477,P0026,view,2025-03-09 02:32:00
U0053,P0024,click,2025-03-09 02:55:00
U0053,P0024,click,2025-03-09 03:00:00
U0072,P0183,click,2025-03-09 03:08:00
U0410,P0089,click,2025-03-09 03:20:00
U0072,P0127,view,2025-03-09 03:21:00
U0072,P0169,view,2025-03-09 03:31:00
U0477,P0026,click,2025-03-09 03:58:00
U0410,P0089,add_to_cart,2025-03-09 04:02:00
U0410,P0189,view,2025-03-09 04:13:00
U0053,P0024,add_to_cart,2025-03-09 04:19:00
U0410,P0189,click,2025-03-09 04:39:00
U0477,P0187,view,2025-03-09 04:40:00
U0053,P0147,view,2025-03-09 05:08:00
U0072,P0169,add_to_cart,2025-03-09 05:17:00
U0410,P0189,add_to_cart,2025-03-09 05:25:00
U0477,P0102,view,2025-03-09 05:29:00
U0053,P0147,click,2025-03-09 06:22:00
U0072,P0133,view,2025-03-09 06:42:00
U0477,P0102,click,2025-03-09 06:59:00
U0066,P0094,click,2025-03-10 00:00:00
U0327,P0049,click,2025-03-10 00:00:00
U0470,P0038,click,2025-03-10 00:00:00
U0066,P0094,click,2025-03-10 00:19:00
U0470,P0038,add_to_cart,2025-03-10 00:28:00
U0066,P0194,view,2025-03-10 00:42:00
U0327,P0049,add_to_cart,2025-03-10 01:39:00
U0066,P0194,click,2025-03-10 01:40:00
U0470,P0038,click,2025-03-10 01:58:00
U0470,P0080,view,2025-03-10 02:33:00
U0066,P0194,add_to_cart,2025-03-10 02:58:00
U0470,P0153,view,2025-03-10 03:03:00
U0470,P0153,add_to_cart,2025-03-10 03:12:00
U0327,P0049,click,2025-03-10 03:37:00
U0470,P0153,click,2025-03-10 03:47:00
U0066,P0051,view,2025-03-10 04:05:00
U0327,P0049,add_to_cart,2025-03-10 05:00:00
U0327,P0049,click,2025-03-10 05:15:00
U0066,P0051,click,2025-03-10 05:38:00
U0470,P0175,view,2025-03-10 05:38:00
U0327,P0049,click,2025-03-10 05:48:00
U0327,P0049,click,2025-03-10 05:58:00
U0066,P0051,add_to_cart,2025-03-10 06:05:00
U0327,P0049,click,2025-03-10 06:22:00
U0022,P0030,view,2025-03-11 00:00:00
U0103,P0008,click,2025-03-11 00:00:00
U0118,P0044,view,2025-03-11 00:00:00
U0289,P0037,view,2025-03-11 00:00:00
U0289,P0037,click,2025-03-11 01:05:00
U0103,P0008,add_to_cart,2025-03-11 01:14:00
U0118,P0044,click,2025-03-11 01:25:00
U0289,P0145,view,2025-03-11 01:32:00
U0103,P0073,view,2025-03-11 01:37:00
U0289,P0076,view,2025-03-11 01:37:00
U0022,P0030,click,2025-03-11 01:54:00
U0289,P0185,view,2025-03-11 02:07:00
U0289,P0185,click,2025-03-11 03:20:00
U0118,P0044,add_to_cart,2025-03-11 03:22:00
U0103,P0200,view,2025-03-11 03:23:00
U0289,P0185,click,2025-03-11 03:37:00
U0022,P0030,click,2025-03-11 03:39:00
U0118,P0044,click,2025-03-11 04:34:00
U0103,P0200,add_to_cart,2025-03-11 04:50:00
U0289,P0167,view,2025-03-11 04:58:00
U0022,P0030,add_to_cart,2025-03-11 05:29:00
U0118,P0044,add_to_cart,2025-03-11 05:47:00
U0103,P0137,view,2025-03-11 06:05:00
U0022,P0117,view,2025-03-11 06:12:00
U0103,P0137,add_to_cart,2025-03-11 06:28:00
U0118,P0064,view,2025-03-11 06:53:00
U0022,P0117,add_to_cart,2025-03-11 07:31:00
U0103,P0137,view,2025-03-11 07:46:00
U0022,P0117,add_to_cart,2025-03-11 08:38:00
U0118,P0064,click,2025-03-11 08:41:00
U0118,P0080,view,2025-03-11 09:32:00
U0022,P0117,click,2025-03-11 09:40:00
U0058,P0128,view,2025-03-12 00:00:00
U0130,P0008,view,2025-03-12 00:00:00
U0500,P0005,click,2025-03-12 00:00:00
U0058,P0128,click,2025-03-12 00:06:00
U0058,P0128,click,2025-03-12 01:09:00
U0500,P0005,click,2025-03-12 01:23:00
U0130,P0008,click,2025-03-12 01:31:00
U0058,P0128,click,2025-03-12 02:33:00
U0500,P0005,add_to_cart,2025-03-12 02:40:00
U0130,P0008,add_to_cart,2025-03-12 02:56:00
U0500,P0005,click,2025-03-12 03:05:00
U0500,P0005,click,2025-03-12 03:38:00
U0130,P0008,click,2025-03-12 03:54:00
U0058,P0128,add_to_cart,2025-03-12 03:56:00
U0130,P0008,click,2025-03-12 04:18:00
U0130,P0008,click,2025-03-12 05:02:00
U0500,P0005,add_to_cart,2025-03-12 05:08:00
U0500,P0095,view,2025-03-12 05:14:00
U0058,P0128,add_to_cart,2025-03-12 05:25:00
U0130,P0008,add_to_cart,2025-03-12 05:49:00
U0130,P0086,view,2025-03-12 06:20:00
U0058,P0146,view,2025-03-12 06:38:00
U0058,P0146,click,2025-03-12 06:44:00
U0500,P0095,click,2025-03-12 06:53:00
U0060,P0054,view,2025-03-13 00:00:00
U0060,P0054,click,2025-03-13 00:49:00
U0060,P0046,view,2025-03-13 01:23:00
U0060,P0046,add_to_cart,2025-03-13 02:11:00
U0060,P0046,click,2025-03-13 03:34:00
U0060,P0046,add_to_cart,2025-03-13 04:29:00
U0060,P0046,add_to_cart,2025-03-13 05:15:00
U0060,P0072,view,2025-03-13 07:00:00
U0045,P0053,click,2025-03-15 00:00:00
U0238,P0012,view,2025-03-15 00:00:00
U0045,P0053,add_to_cart,2025-03-15 01:38:00
U0238,P0012,add_to_cart,2025-03-15 01:46:00
U0045,P0053,add_to_cart,2025-03-15 02:27:00
U0045,P0053,add_to_cart,2025-03-15 02:48:00
U0238,P0184,view,2025-03-15 03:35:00
U0238,P0029,view,2025-03-15 03:50:00
U0045,P0053,click,2025-03-15 03:58:00
U0045,P0053,add_to_cart,2025-03-15 04:43:00
U0045,P0107,view,2025-03-15 05:22:00
U0238,P0036,view,2025-03-15 05:32:00
U0045,P0107,click,2025-03-15 05:45:00
U0238,P0036,click,2025-03-15 06:33:00
U0238,P0036,add_to_cart,2025-03-15 07:17:00
U0238,P0018,view,2025-03-15 07:53:00
U0038,P0073,view,2025-03-16 00:00:00
U0188,P0110,view,2025-03-16 00:00:00
U0356,P0140,click,2025-03-16 00:00:00
U0389,P0058,view,2025-03-16 00:00:00
U0188,P0110,add_to_cart,2025-03-16 00:13:00
U0356,P0140,add_to_cart,2025-03-16 00:57:00
U0038,P0082,view,2025-03-16 01:05:00
U0188,P0096,view,2025-03-16 01:09:00
U0389,P0058,click,2025-03-16 01:11:00
U0038,P0082,click,2025-03-16 01:27:00
U0389,P0058,click,2025-03-16 01:28:00
U0188,P0096,add_to_cart,2025-03-16 01:35:00
U0356,P0126,view,2025-03-16 01:49:00
U0038,P0082,add_to_cart,2025-03-16 02:32:00
U0356,P0126,click,2025-03-16 02:38:00
U0389,P0058,click,2025-03-16 02:57:00
U0356,P0126,add_to_cart,2025-03-16 03:01:00
U0188,P0107,view,2025-03-16 03:17:00
U0389,P0058,add_to_cart,2025-03-16 03:41:00
U0389,P0058,click,2025-03-16 03:48:00
U0389,P0131,view,2025-03-16 04:06:00
U0038,P0032,view,2025-03-16 04:32:00
U0356,P0126,click,2025-03-16 04:42:00
U0389,P0116,view,2025-03-16 04:43:00
U0188,P0114,view,2025-03-16 04:44:00
U0188,P0136,view,2025-03-16 04:56:00
U0038,P0038,view,2025-03-16 05:04:00
U0356,P0126,add_to_cart,2025-03-16 06:13:00
U0038,P0038,add_to_cart,2025-03-16 06:19:00
